t,label,mode,state,reason,left_cmd,right_cmd,motor_enabled,healthy,vision_sequence,vision_status,hunt_state,enemy_state,enemy_source_direction,enemy_turn_direction,enemy_slow,enemy_confirmed,ir_front,ir_left_front,ir_right_front,ir_left_rear,ir_right_rear,ir_rear,gray_front,gray_rear,gray_left,gray_right,shovel_left,shovel_right
53.365,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,823.0,1469.0,1235.0,1048.0,23.0,924.0
53.385,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,817.0,1450.0,1224.0,1048.0,227.0,923.0
53.406,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,820.0,1449.0,1232.0,1051.0,23.0,923.0
53.426,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,808.0,1431.0,1218.0,1044.0,24.0,940.0
53.446,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,810.0,1436.0,1222.0,1051.0,442.0,925.0
53.466,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,312,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,806.0,1432.0,1218.0,1051.0,24.0,922.0
53.487,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,806.0,1432.0,1219.0,1049.0,31.0,923.0
53.507,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,811.0,1441.0,1225.0,1054.0,49.0,925.0
53.527,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,810.0,1440.0,1224.0,1054.0,24.0,954.0
53.547,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,809.0,1439.0,1223.0,1054.0,24.0,939.0
53.567,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,809.0,1433.0,1221.0,1048.0,31.0,939.0
53.587,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,816.0,1452.0,1230.0,1056.0,24.0,940.0
53.607,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,810.0,1450.0,1217.0,1045.0,409.0,939.0
53.628,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,313,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,811.0,1458.0,1218.0,1038.0,24.0,938.0
53.648,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,817.0,1478.0,1224.0,1033.0,24.0,940.0
53.668,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,823.0,1477.0,1228.0,1024.0,27.0,940.0
53.688,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,823.0,1477.0,1228.0,1024.0,27.0,940.0
53.708,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,822.0,1469.0,1232.0,1032.0,24.0,936.0
53.728,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,822.0,1479.0,1249.0,1068.0,23.0,939.0
53.748,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,314,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,822.0,1486.0,1260.0,1072.0,24.0,940.0
53.769,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,825.0,1488.0,1261.0,1077.0,32.0,954.0
53.789,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,835.0,1503.0,1270.0,1092.0,24.0,938.0
53.809,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,839.0,1498.0,1272.0,1093.0,24.0,940.0
53.829,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,850.0,1516.0,1281.0,1101.0,23.0,908.0
53.849,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,853.0,1534.0,1282.0,1112.0,24.0,940.0
53.869,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,865.0,1547.0,1293.0,1104.0,24.0,923.0
53.889,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,865.0,1552.0,1292.0,1102.0,232.0,941.0
53.909,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,870.0,1573.0,1304.0,1120.0,25.0,956.0
53.93,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,315,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,875.0,1584.0,1301.0,1137.0,25.0,952.0
53.95,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,316,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,885.0,1600.0,1325.0,1150.0,24.0,955.0
53.97,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,316,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,891.0,1611.0,1336.0,1141.0,24.0,972.0
53.99,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,316,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,897.0,1621.0,1347.0,1158.0,24.0,954.0
54.01,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,316,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,913.0,1625.0,1356.0,1177.0,79.0,936.0
54.03,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,316,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,908.0,1608.0,1352.0,1171.0,24.0,941.0
54.05,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,1,1,927.0,1647.0,1358.0,1177.0,38.0,941.0
54.07,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,1,1,936.0,1652.0,1361.0,1196.0,33.0,955.0
54.091,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,949.0,1672.0,1376.0,1212.0,24.0,923.0
54.111,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,955.0,1670.0,1389.0,1209.0,24.0,941.0
54.131,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,966.0,1686.0,1403.0,1218.0,35.0,940.0
54.151,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,966.0,1686.0,1403.0,1218.0,35.0,940.0
54.171,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,965.0,1691.0,1408.0,1219.0,25.0,939.0
54.191,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,963.0,1692.0,1417.0,1214.0,24.0,940.0
54.211,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,967.0,1698.0,1417.0,1218.0,25.0,940.0
54.232,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,972.0,1699.0,1422.0,1220.0,24.0,939.0
54.253,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,976.0,1703.0,1429.0,1226.0,24.0,939.0
54.273,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,975.0,1698.0,1427.0,1223.0,24.0,940.0
54.293,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,981.0,1706.0,1435.0,1230.0,25.0,954.0
54.313,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,982.0,1710.0,1435.0,1231.0,25.0,936.0
54.333,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,977.0,1701.0,1428.0,1224.0,41.0,940.0
54.353,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,980.0,1706.0,1431.0,1226.0,25.0,939.0
54.374,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,316,no_target,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,975.0,1696.0,1425.0,1223.0,24.0,953.0
54.394,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,981.0,1708.0,1433.0,1229.0,24.0,938.0
54.414,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,980.0,1705.0,1432.0,1227.0,24.0,940.0
54.434,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,977.0,1700.0,1427.0,1224.0,24.0,939.0
54.454,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,977.0,1700.0,1427.0,1224.0,25.0,938.0
54.474,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,980.0,1704.0,1430.0,1226.0,25.0,940.0
54.494,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,978.0,1701.0,1427.0,1223.0,27.0,940.0
54.514,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,976.0,1698.0,1426.0,1222.0,25.0,936.0
54.535,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,,stale,IDLE,PAUSE,front,,0,0,1,0,0,0,0,1,975.0,1696.0,1424.0,1221.0,25.0,938.0
54.555,enemy_integration,patrol,CRUISE,按区域分级巡航,0,0,1,1,317,no_target,IDLE,IDLE,,,0,0,1,0,0,0,0,1,979.0,1701.0,1429.0,1225.0,25.0,940.0
54.575,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,0,0,1,1,317,no_target,IR_UNCLASSIFIED,PUSH,front,,0,0,1,0,0,0,0,1,977.0,1700.0,1427.0,1223.0,24.0,941.0
54.595,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,700,700,1,1,317,no_target,IDLE,PUSH,front,,0,0,1,0,0,0,0,1,975.0,1696.0,1425.0,1221.0,25.0,953.0
54.615,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,700,700,1,1,317,no_target,IDLE,PUSH,front,,0,0,1,0,0,0,0,1,985.0,1714.0,1437.0,1234.0,24.0,939.0
54.635,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,700,700,1,1,317,no_target,IDLE,PUSH,front,,0,0,1,0,0,0,0,1,985.0,1714.0,1437.0,1234.0,24.0,939.0
54.656,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,700,700,1,1,317,no_target,IDLE,PUSH,front,,0,0,1,0,0,0,0,1,977.0,1701.0,1428.0,1223.0,25.0,940.0
54.676,enemy_integration,enemy_push,PUSH,正前红外发现敌人，开始推动,700,700,1,1,317,no_target,IDLE,PUSH,front,,0,0,1,0,0,0,0,1,977.0,1699.0,1426.0,1221.0,25.0,940.0
54.696,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,0,0,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,975.0,1697.0,1425.0,1222.0,25.0,954.0
54.716,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,987.0,1716.0,1440.0,1236.0,24.0,939.0
54.736,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,974.0,1693.0,1423.0,1222.0,25.0,940.0
54.756,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,984.0,1712.0,1437.0,1232.0,24.0,940.0
54.776,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,974.0,1693.0,1422.0,1218.0,24.0,936.0
54.796,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,976.0,1698.0,1427.0,1222.0,25.0,939.0
54.816,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,318,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,978.0,1700.0,1428.0,1222.0,25.0,940.0
54.837,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,977.0,1699.0,1427.0,1222.0,24.0,939.0
54.857,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,978.0,1703.0,1427.0,1223.0,25.0,952.0
54.877,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,974.0,1693.0,1423.0,1217.0,25.0,924.0
54.897,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,974.0,1693.0,1423.0,1217.0,25.0,940.0
54.917,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,975.0,1697.0,1425.0,1218.0,24.0,922.0
54.937,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,978.0,1701.0,1428.0,1221.0,25.0,938.0
54.957,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,319,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,977.0,1700.0,1428.0,1220.0,25.0,940.0
54.978,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,981.0,1707.0,1432.0,1226.0,25.0,940.0
54.998,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,976.0,1698.0,1425.0,1224.0,26.0,922.0
55.018,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,984.0,1709.0,1430.0,1240.0,25.0,938.0
55.038,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,989.0,1684.0,1427.0,1242.0,24.0,924.0
55.058,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,996.0,1662.0,1428.0,1251.0,25.0,939.0
55.078,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1001.0,1661.0,1425.0,1242.0,24.0,922.0
55.098,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,320,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1015.0,1709.0,1438.0,1255.0,34.0,939.0
55.118,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1026.0,1732.0,1448.0,1268.0,24.0,908.0
55.139,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1030.0,1722.0,1442.0,1266.0,25.0,954.0
55.159,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1042.0,1728.0,1422.0,1273.0,409.0,940.0
55.179,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1054.0,1746.0,1426.0,1299.0,25.0,940.0
55.199,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1054.0,1746.0,1426.0,1299.0,25.0,940.0
55.219,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1061.0,1753.0,1458.0,1306.0,24.0,940.0
55.239,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,321,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1076.0,1770.0,1480.0,1311.0,25.0,938.0
55.259,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1086.0,1779.0,1488.0,1327.0,231.0,955.0
55.279,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1077.0,1784.0,1482.0,1331.0,162.0,941.0
55.3,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,0,1,1081.0,1800.0,1495.0,1344.0,25.0,951.0
55.32,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1096.0,1797.0,1500.0,1349.0,31.0,954.0
55.34,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1107.0,1800.0,1506.0,1350.0,24.0,955.0
55.36,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1116.0,1801.0,1508.0,1349.0,24.0,956.0
55.38,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,322,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1117.0,1752.0,1514.0,1334.0,25.0,952.0
55.4,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1145.0,1657.0,1559.0,1370.0,24.0,953.0
55.42,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1150.0,1460.0,1558.0,1369.0,24.0,972.0
55.441,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1123.0,1353.0,1562.0,1358.0,23.0,956.0
55.461,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,1,0,0,0,1,1,1131.0,1313.0,1561.0,1364.0,23.0,953.0
55.481,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1154.0,1272.0,1571.0,1358.0,25.0,970.0
55.501,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1171.0,1285.0,1584.0,1273.0,34.0,972.0
55.521,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,323,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1187.0,1293.0,1582.0,1142.0,23.0,972.0
55.541,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1186.0,1243.0,1576.0,1056.0,23.0,968.0
55.561,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1201.0,1224.0,1591.0,1036.0,23.0,937.0
55.581,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1209.0,1275.0,1585.0,1039.0,24.0,956.0
55.602,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1210.0,1301.0,1523.0,1036.0,24.0,953.0
55.622,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1226.0,1386.0,1417.0,1041.0,23.0,969.0
55.642,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1223.0,1600.0,1301.0,1045.0,330.0,941.0
55.662,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,324,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1217.0,1862.0,1243.0,1029.0,25.0,940.0
55.682,enemy_integration,enemy_push,RETREAT,白边保护触发，停止推动并倒车,-400,-400,1,1,325,no_target,IDLE,RETREAT,front,,0,0,0,0,0,0,1,1,1173.0,2012.0,1217.0,1036.0,114.0,939.0
55.703,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,1064.0,2049.0,1169.0,1032.0,331.0,940.0
55.723,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,958.0,2064.0,1173.0,1028.0,26.0,955.0
55.743,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,958.0,2064.0,1173.0,1028.0,26.0,955.0
55.763,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,912.0,2068.0,1185.0,1024.0,146.0,957.0
55.783,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,906.0,2065.0,1187.0,1020.0,26.0,971.0
55.803,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,887.0,2041.0,1184.0,1032.0,26.0,960.0
55.823,enemy_integration,enemy_push,PAUSE,倒车收回完成，攻击间隔停车,0,0,1,1,325,no_target,IDLE,PAUSE,front,,0,0,0,0,0,0,1,1,865.0,1982.0,1179.0,1037.0,26.0,956.0
